genes,logFC,logCPM,PValue,FDR
YJL107C,4.42258197891307,7.76741813684682,0,0
YJL108C,4.39511963213456,7.36680025132839,0,0
YDL218W,-4.73715720723914,6.84948186618431,3.11795460011937e-289,5.97607965022879e-286
YPR192W,-6.94345576030696,5.62120937305137,6.62204965397316e-281,9.51919637758642e-278
YDL022W,2.99175325634857,11.0121993013237,6.84992943397054e-215,7.87741884906612e-212
YBL075C,-3.36052581905156,10.1074184713947,4.30099026348069e-196,4.12178233583566e-193
YGR287C,2.69626840841059,6.94422748835203,1.04488641036507e-190,8.58299551371311e-188
YJL045W,-3.29976671262637,6.58238724601281,1.4945608919917e-189,1.07421564111903e-186
YMR118C,-4.44632343649107,6.32233305551902,2.88221265295238e-185,1.84141363938624e-182
YNL040W,-2.34298567398002,5.9449507538645,6.0780843251311e-167,3.49489848695038e-164
YDR343C,-4.80626374042517,5.65925862098529,1.3522967120351e-156,7.06882372200166e-154
YKL163W,-2.35026065247237,7.88211101846763,4.08410277644416e-152,1.95696591371283e-149
YKL187C,-5.37479464071238,8.30923032620189,3.35533836313373e-150,1.48409196830915e-147
YKL096W-A,-2.1883407136924,10.2354546755674,8.14385571056153e-129,3.34479788112349e-126
YDR508C,1.97630780630913,7.1842035413412,3.84183208112585e-128,1.47270229776491e-125
YER062C,2.397346733934,8.11027624833718,1.1562298263653e-122,4.15520093850028e-120
YPL186C,-2.70682533488703,8.22760762747969,1.54946535919867e-114,5.24083871493668e-112
YIR016W,-2.25446356687892,7.20362461806998,1.83799200129036e-111,5.87136333745533e-109
YIR038C,-2.15221659194793,8.25373577875868,7.94565222540997e-109,2.40460527874249e-106
YDL037C,3.18198567960546,5.82066269549728,4.20623428321927e-105,1.20929235642554e-102
YNL134C,-2.15763453913594,7.57082458384861,1.20817066082481e-103,3.3080863332108e-101
YLR042C,4.00873727291538,7.00924358925667,3.02029842799978e-100,7.89396180045398e-98
YIL053W,2.35689055946489,9.54808012570236,1.35289420550874e-98,3.38223551377185e-96
YPR160W,-1.78140512948558,7.88277260012571,1.58739008717911e-95,3.80312208386662e-93
YMR058W,1.78945076425697,8.78680301661798,7.24551876910583e-94,1.66646931689434e-91
YGL263W,3.60688295544482,4.41727786067797,1.02376244986943e-92,2.26409003336508e-90
YMR136W,-1.87795400766968,7.62956608421296,1.72697177917692e-91,3.67781027046937e-89
YCR021C,-4.26623377766944,8.32654075274678,6.19640824148716e-90,1.27247669244826e-87
YIL162W,3.20380902007429,11.7841920175545,2.11977202178802e-89,4.20299625009694e-87
YBR295W,-1.50615378417466,6.13612409861862,3.42927671053883e-81,6.57278036186609e-79
YGR243W,1.53323916443597,9.73859879975654,3.77562345548516e-81,7.00317253839989e-79
YLR413W,1.93149301403345,5.81691215917377,1.76336138301911e-80,3.16853998511246e-78
YNR069C,-1.973511888013,5.70579289854139,2.59885282536657e-80,4.52830416541145e-78
YLR136C,1.84046319897803,5.97978725726862,5.9203386492978e-79,1.00123374216066e-76
YIL124W,-1.7457491718289,8.00010287681972,1.68217888113633e-76,2.76357959043825e-74
YEL065W,1.98096096493706,7.21456638452139,1.32213591487573e-75,2.11174486403763e-73
YNL280C,-1.9614520518129,7.3484500387282,4.50006540126081e-75,6.99334488033774e-73
YGR087C,-1.63453865165467,6.30324805389102,1.28239414219911e-74,1.94046482043286e-72
YML070W,1.5069664840682,8.8093631387303,2.21586943270728e-74,3.26698698411971e-72
YPL036W,-1.78592178240152,8.47425881594867,5.59063040799939e-74,8.03653121149913e-72
YGR060W,-2.0396757243938,11.2110618959879,3.13383067014483e-73,4.39500642764213e-71
YNR034W,1.33287587923333,6.54930266423142,4.30517971067653e-73,5.89399603247382e-71
YHR033W,2.70121855144761,8.56890291735995,2.44864819943927e-71,3.27435515041298e-69
YPL004C,-1.5550528828881,10.106170901439,7.43146147754953e-70,9.71156897634313e-68
YBR026C,-1.66340634712298,9.13152245341524,1.17620900828693e-66,1.50293373281108e-64
YGR127W,-1.29504152258708,6.66890653033788,1.67904147027617e-64,2.09880183784522e-62
YJR009C,1.52753485381346,10.5300198820946,3.51360009395693e-64,4.29855330643668e-62
YMR006C,-1.5898605365974,7.48124059540145,4.57789816183853e-63,5.48394050636907e-61
YOL151W,1.99095588141727,8.93528451001248,6.10469372628054e-63,7.16367120941083e-61
YAL049C,-1.23191670627186,6.63382627580658,6.62128598400942e-63,7.61447888161084e-61
YBR072W,-3.02103920773705,12.5206398604565,7.57774323610034e-63,8.54353404070136e-61
YHR007C,-2.14820226563673,11.4917947519533,4.07462805280968e-62,4.50559832762609e-60
YOL143C,1.38009324875995,7.75920585318369,5.28532750675041e-62,5.73408172902167e-60
YNR068C,-1.97009382841085,5.28287945756939,3.17999724664481e-60,3.38610817929771e-58
YKR097W,2.38239006101573,7.94748851979044,1.04604900027256e-59,1.09359668210313e-57
YKL107W,-2.35659721004956,5.96712414557612,2.44386811417427e-58,2.50932886723251e-56
YPR005C,1.48519530641614,7.02731074118585,2.71797984320058e-58,2.74182177164971e-56
YDL039C,2.89075325683822,7.2364688631033,4.51301587515887e-58,4.47411056589026e-56
YAL061W,-1.38357558386347,7.36211628553954,2.32653386052773e-57,2.26738469458211e-55
YEL011W,-1.73420603632779,7.64058497277358,2.55333934525487e-57,2.44695020586925e-55
YGL251C,-3.36736908369867,3.59807511907985,5.28937298309183e-57,4.98588436930787e-55
YIL045W,-1.57860020008635,6.74866347471099,8.80801745921155e-56,8.16872586943007e-54
YBR014C,1.41061522927023,7.25053861779926,9.13493599347459e-56,8.33744158134585e-54
YOR230W,-2.31011916152503,9.52167291015295,1.60291858448949e-55,1.44012216575228e-53
YMR251W-A,-2.01790155218482,9.37510320666588,5.34635211839415e-53,4.72946533550252e-51
YNL036W,-1.44089465802913,10.3516977923321,1.60442817887225e-52,1.39779727704779e-50
