genes,logFC,logCPM,PValue,FDR
KMXK_0F02400,-6.07990402691721,5.52759537747012,6.17242869669758e-159,3.0349831901662e-155
KMXK_0B03320,-7.66462075243248,6.7301219114108,9.94556129690478e-93,2.44511624484404e-89
KMXK_0C02470,-3.92834906946572,5.57977559729824,1.03997660642007e-66,1.7045216579225e-63
KMXK_0E04700,-3.75134411582828,8.29117696329763,5.56804272483813e-56,6.84451651950727e-53
KMXK_0G00120,-7.21137755540851,4.54403441525734,1.87903987246361e-52,1.84784781058071e-49
KMXK_0C03420,-5.99174669417383,7.11362016402786,2.4684967120696e-38,2.02293305554104e-35
KMXK_0D05590,-2.44489515090823,7.59077982248393,3.09983329270931e-38,2.17741147146452e-35
KMXK_0A08370,7.90241225494929,6.1353965667487,6.36247971546071e-36,3.91053909511504e-33
KMXK_0B03310,-2.86289726511739,8.49823325925399,1.06857295802627e-33,5.83797026068351e-31
KMXK_0H04290,-2.66129452789295,9.22241112648115,5.66518005469129e-32,2.78556903289171e-29
KMXK_0B00530,-2.94618797349261,8.4228675786502,7.29272705186629e-30,3.25984899218423e-27
KMXK_0C06280,-3.73598909055447,6.67576024714745,6.89940562816474e-28,2.8270314561405e-25
KMXK_0F03890,2.68084805902186,10.399933511199,1.7505957066107e-26,6.62129160723449e-24
KMXK_0B07870,-2.30899696140407,8.39797247844628,5.59483899249664e-26,1.96498738043614e-23
KMXK_0F05010,-2.97920368974071,8.2080065887469,1.26565784882907e-25,4.1488264284617e-23
KMXK_0E06300,2.19743888140268,5.51619759940175,2.03872607498949e-25,6.26526006920207e-23
KMXK_0A01430,-1.21212504910443,6.33466698942925,2.47469596021782e-25,7.15769413905354e-23
KMXK_0A02460,-1.25719882179635,6.48039784312071,5.39281782578876e-24,1.4731380694113e-21
KMXK_0E06310,2.43142679459913,5.01580916699726,1.17398677387284e-23,3.03815419322777e-21
KMXK_0G00230,-1.50308514238955,10.2865571765435,2.10604527758247e-23,5.1777123149365e-21
KMXK_0H04430,-1.67324067091984,10.4202844085362,4.14422381439228e-23,9.70340404541278e-21
KMXK_0H03090,-1.57438306574864,8.12859875182145,1.12329324529439e-22,2.51056040323296e-20
KMXK_0F01440,-3.86885466810791,4.85812088903466,9.21638871824691e-22,1.97030362294e-19
KMXK_0B08170,2.41214059586824,8.78919606724609,2.14348614563381e-21,4.39146724086726e-19
KMXK_0H04040,-1.07207654703176,6.1640058674921,4.70642155056582e-21,9.25658990565285e-19
KMXK_0B04680,-3.74906354888197,4.88173100231596,9.10501710793785e-21,1.72189881229732e-18
KMXK_0C02480,-1.23054719954549,7.07245191486317,9.91851849462186e-21,1.80627242363169e-18
KMXK_0D01050,6.23813798599173,7.35259727256246,6.7213068274633e-20,1.14549054623228e-17
KMXK_0A00200,5.13963358487791,6.33759000218685,6.95692111349056e-20,1.14549054623228e-17
KMXK_0A01850,-1.74551183554095,10.1520207873329,6.98896001361974e-20,1.14549054623228e-17
KMXK_0A00530,-1.74312695434668,7.29866384965348,2.67102115236424e-19,4.23658419554031e-17
KMXK_0D03050,1.31829170158814,8.67913713351501,4.31447533704124e-19,6.62946101007244e-17
KMXK_0D02710,1.18960025715506,9.1496590014335,1.11601869295364e-18,1.66286785250092e-16
KMXK_0D03570,0.965332465906762,7.24613237007043,1.56434716893828e-18,2.26232206754985e-16
KMXK_0F04480,-1.02927552542548,6.60076126374432,6.41518359884919e-18,9.01241650158328e-16
KMXK_0B05620,1.55234689160563,6.61659741409263,6.67272169918166e-18,9.11382572079895e-16
KMXK_0E03750,1.96747532253648,6.55633149372663,8.86872205254164e-18,1.1785812522256e-15
KMXK_0D03110,1.01728994801102,7.15412125308826,9.57990226633406e-18,1.23958893272538e-15
KMXK_0E00120,1.25505809080154,9.66760303120752,2.63455622204086e-17,3.32156742148075e-15
KMXK_0A04840,-2.88982310064594,5.99292459529701,2.70376867629883e-17,3.32360764534034e-15
KMXK_0A06760,1.5002682562253,9.8166853103773,3.83094417598607e-17,4.59432988129842e-15
KMXK_0A03190,4.63076906884445,7.07538177752101,5.09871234762388e-17,5.9691353841111e-15
KMXK_0D02250,-3.53227921742698,4.37282616358617,1.05961417977331e-16,1.21165649347566e-14
KMXK_0D01860,-1.90990196223727,5.90941541629802,2.27467525186689e-16,2.54194959396125e-14
KMXK_0C04630,1.0670862206164,5.56938170993981,4.29945416582402e-16,4.69787025185704e-14
KMXK_0B00180,-1.62531141129106,10.7220359737823,2.56658726355954e-15,2.74345860324397e-13
KMXK_0G00740,-4.6687459895549,2.19067567270284,5.43913323878528e-15,5.69025917768238e-13
KMXK_0F04160,-0.994162166000582,7.98335482072954,1.67757424520413e-14,1.71846511743098e-12
KMXK_0G00180,-2.49167344205373,6.90971841211948,2.07156548752259e-14,2.05700912146036e-12
KMXK_0D01390,-2.46469968435441,6.08485294912217,2.09173187051084e-14,2.05700912146036e-12
KMXK_0C07290,-1.11915863906634,9.15176241256551,2.20225301032351e-14,2.12323099054132e-12
KMXK_0D01780,-1.16500081816935,6.16347892143579,2.78955908184698e-14,2.63774269335415e-12
KMXK_0G03130,-0.889125358410989,7.50355113578604,3.48300879733702e-14,3.19501342378202e-12
KMXK_0D06590,-2.47564957790503,8.37354640824102,3.50886160024871e-14,3.19501342378202e-12
KMXK_0E02790,-1.37953925927284,6.08140686226722,5.20990713091991e-14,4.6576569750424e-12
KMXK_0A07780,-1.95465538605923,6.4035127247222,5.7362362843291e-14,5.03662032322253e-12
KMXK_0E03530,-1.21753400056714,7.32176168577752,9.59348236182036e-14,8.27564083738083e-12
KMXK_0H02550,-4.14595921740237,1.59101418875081,1.02265501019557e-13,8.66964600884763e-12
KMXK_0A02180,-1.10561839579663,7.39612118282068,3.348649667351e-13,2.79073057870591e-11
KMXK_0A03210,-1.17162772565384,7.32433452636923,4.23117213440338e-13,3.46744556414357e-11
KMXK_0E05010,2.78544769751687,8.71394537958803,6.69601724856362e-13,5.39742898544054e-11
KMXK_0C05760,-1.05769080045933,6.58485997018547,6.92559482735773e-13,5.49244351066419e-11
KMXK_0A04140,-1.28543173191259,6.97442503994395,1.21948866229358e-12,9.51781865475797e-11
KMXK_0G00390,-1.70719374196051,5.64487861578514,1.24713279022427e-12,9.58148738989492e-11
KMXK_0B02720,-1.046152855108,10.3799851863543,1.36758690097345e-12,1.03452689109022e-10
KMXK_0E02630,-1.89072886725945,9.44331613956035,1.87966834371658e-12,1.40035291606885e-10
KMXK_0D03400,-1.03228909097935,6.51242608319977,2.06241826655066e-12,1.51356874875069e-10
KMXK_0H01830,2.31911127575373,8.31370437922857,2.30539147193555e-12,1.66700145110399e-10
KMXK_0B01780,-4.7552953918786,8.2740093781325,2.38528553137992e-12,1.69977521127464e-10
KMXK_0A03520,-0.917563825532164,6.29871960341435,2.46173985834777e-12,1.729196411928e-10
KMXK_0D00630,-1.45111624407434,7.99535017678234,3.15224354352111e-12,2.18303964837934e-10
KMXK_0A07740,-1.5590435229593,3.18580343600235,4.37606451753469e-12,2.98848739343306e-10
KMXK_0D01060,-1.97240696516623,4.46271937823987,4.74362200025855e-12,3.19512183222894e-10
KMXK_0E02350,-2.45264468989831,4.53474624992781,5.30184489003565e-12,3.52286098977099e-10
KMXK_0E05350,-0.922652191136522,8.19782543249012,9.59312201641802e-12,6.28925079396365e-10
