,genes,logFC,logCPM,PValue,FDR
2635,YPR043W,-5.1160696988716,5.59280260781192,0.00405792691503373,0.15008985813218
3033,YMR120C,-5.55173663836808,10.3754701754075,0.00430286623888049,0.15008985813218
2400,YPL198W,-4.12866980744751,7.01806342432714,0.00455960785667478,0.15008985813218
4068,YJL189W,-4.83638508560152,5.10546322461911,0.00464496509897027,0.15008985813218
4996,YHL033C,-4.79065452818129,8.9102276267458,0.00485096210288162,0.15008985813218
2231,YLR367W,-3.9337339547145,7.60502352434584,0.00493744020427205,0.15008985813218
637,YDR399W,-4.10416685065003,8.608392959686,0.00496808214587488,0.15008985813218
4109,YJL144W,4.37400015708592,6.49580261657659,0.00511412185925277,0.15008985813218
3106,YMR189W,-3.89553624540851,7.41192998849884,0.00521132031695568,0.15008985813218
2455,YPL143W,-3.53595651785301,5.51094323363363,0.00526153287484383,0.15008985813218
1455,YGL103W,-3.23805552021667,6.98183131498371,0.00531965757723945,0.15008985813218
5644,YFL034C-A,-3.2806393382293,7.26107974024386,0.00535727765465092,0.15008985813218
258,YDR019C,-3.6167376228764,7.90632479906466,0.00543840369634874,0.15008985813218
1950,YLR058C,-4.16152701807436,10.5045751217993,0.00550564536306857,0.15008985813218
3680,YNL301C,-3.65597332413703,7.42157177234634,0.00551069274892346,0.15008985813218
2270,YLR406C,-3.93113092348656,8.49841584093635,0.00553898356591838,0.15008985813218
5298,YIL133C,-3.80791225011271,8.84916831140415,0.00559774445497304,0.15008985813218
2801,YML116W,-2.84982230546464,7.38537782612107,0.0059218953354306,0.15008985813218
3254,YBL098W,-2.68105553468607,6.86468206336512,0.00594524208316651,0.15008985813218
4725,YEL054C,-2.9170091582499,7.27349488093796,0.00595687288565868,0.15008985813218
5314,YIL117C,2.78368723019974,5.96895840544146,0.00596686784456037,0.15008985813218
20,YDL227C,-2.79273925615998,7.40618200106922,0.00608110817249929,0.15008985813218
405,YDR171W,4.10079265751722,10.6118257196686,0.00610565884958625,0.15008985813218
5358,YIL069C,-3.07636544003847,8.51747649349414,0.00615900201664126,0.15008985813218
3414,YBR067C,3.01122946279804,8.51532712719071,0.00621440680668373,0.15008985813218
5711,YFR032C-B,-3.40180536451582,2.96749223229046,0.00630398393392895,0.15008985813218
4896,YER103W,4.16113919736212,10.9214803845011,0.00649373431433886,0.15008985813218
1375,YGL188C-A,-3.39350466100073,3.36297608920606,0.00649917122208368,0.15008985813218
901,YOL032W,3.65735544239901,7.85854346292081,0.00654281831110507,0.15008985813218
1709,YGR161C,2.73382268869807,7.86276173546058,0.00658276569846037,0.15008985813218
3515,YBR169C,2.93593060295769,8.476292058237,0.00659376573060852,0.15008985813218
2514,YPL081W,-2.80648021616843,7.79713559925107,0.00665791720544513,0.15008985813218
2349,YPL249C-A,-2.80162073544508,4.03173181767457,0.00667637480678149,0.15008985813218
701,YDR471W,-2.92195793651212,8.97080733448092,0.00682617651700732,0.15008985813218
4002,YNR034W,2.31704183788466,6.67619782923987,0.00683654651248526,0.15008985813218
653,YDR418W,-2.63140460442472,7.05405680727367,0.0069010247293558,0.15008985813218
2195,YLR327C,2.71278892116389,8.12877981136949,0.00695320542824856,0.15008985813218
1332,YGL234W,-3.64878968209669,9.53555819284211,0.00698268436310108,0.15008985813218
5043,YHR011W,-2.20649294469411,5.73356787685038,0.00698649098460139,0.15008985813218
2310,YLR448W,-2.88705595609139,8.64202099729232,0.00700585939713072,0.15008985813218
3275,YBL075C,2.65746742643866,8.22587956194269,0.00703721030888942,0.15008985813218
407,YDR173C,2.36747470119549,5.86013925175631,0.0070436676848225,0.15008985813218
2060,YLR185W,-2.7396352290664,8.1466003262575,0.00708222365389081,0.15008985813218
4358,YJR129C,-2.52129582670918,3.94947805855791,0.00715516018016274,0.15008985813218
2844,YML073C,-2.91111130944947,8.78301403768856,0.00715975845101565,0.15008985813218
3032,YMR119W-A,-2.92120016307921,2.41907777703902,0.00721835621711113,0.15008985813218
4910,YER117W,-3.06636387618325,9.32080663561396,0.00724095205384731,0.15008985813218
1750,YGR199W,-1.97721865403003,6.68368592723139,0.00724723521073394,0.15008985813218
3218,YMR300C,-2.74970408435961,8.952927355236,0.00725944907642611,0.15008985813218
4246,YJR005C-A,2.99476763069369,2.6975164964884,0.00728070236281176,0.15008985813218
5543,YCR021C,3.17867051239091,7.11365646428061,0.00730386109629216,0.15008985813218
3678,YNL303W,-2.7476227921054,3.38555041992943,0.00733907538316533,0.15008985813218
3983,YNR016C,-2.93596867411044,9.18854214981846,0.0073625734425267,0.15008985813218
2854,YML063W,-3.21747120936582,10.5850190092158,0.00738504440401613,0.15008985813218
361,YDR127W,-2.1766693996162,7.53105885263445,0.00739358052458161,0.15008985813218
4676,YKR075C,2.96452111356092,6.88852991318539,0.00739710819798653,0.15008985813218
4602,YKL006W,-2.99344813441139,8.73754457293394,0.00740955154114406,0.15008985813218
4429,YKL180W,-3.01992457636097,9.17858191584715,0.00746218695628186,0.15008985813218
1526,YGL028C,-2.52419754252567,8.56810504006063,0.00746513655093626,0.15008985813218
2174,YLR305C,-1.91225117830947,6.5756737924843,0.00747484826243913,0.15008985813218
5804,YAR015W,-2.87935698696373,9.02632811661664,0.00749806905127812,0.15008985813218
4843,YER056C,-2.62197495589254,8.83243218664459,0.00753358804334542,0.15008985813218
3532,YBR187W,-2.50073729368633,6.28032949317806,0.00754723871308511,0.15008985813218
4096,YJL157C,-2.12361767053295,7.92397613690746,0.00756906029227036,0.15008985813218
4844,YER056C-A,-2.9084063075577,9.24335199955533,0.00758692173080275,0.15008985813218
4357,snR3,-2.7602765433031,1.89561825193547,0.00759069662195196,0.15008985813218
1742,YGR191W,-2.19185017473571,6.45876124458569,0.00761270897532641,0.15008985813218
5754,YAL044C,-2.34327911243403,7.80901067152616,0.00764963429107337,0.15008985813218
1157,YOR234C,-2.45657827181847,8.45611547616619,0.00766580293587847,0.15008985813218
162,YDL083C,-3.07831374806638,8.80386070396313,0.00766784507433019,0.15008985813218
1922,YLR029C,-2.84741278812993,10.1312370233509,0.00769228159566118,0.15008985813218
1836,YGR294W,3.09000082315619,2.57116115192804,0.00770608299376636,0.15008985813218
5042,YHR010W,-3.04116892343081,9.50932420610505,0.00772743687958668,0.15008985813218
1573,YGR023W,1.91656333041014,6.9392996545539,0.00775446125568953,0.15008985813218
4427,YKL182W,-2.70905061566051,9.39142376092761,0.00775567494212351,0.15008985813218
1056,YOR128C,-2.68615958852359,9.20688347989193,0.00775996377674162,0.15008985813218
5708,YFR031C-A,-3.39470903143153,9.56705869155894,0.00777497211849053,0.15008985813218
3273,YBL078C,2.34828213047266,6.8797775170847,0.00778720148457396,0.15008985813218
3877,YNL096C,-2.48372743549378,8.71294882122775,0.00781587769072649,0.15008985813218
3813,YNL162W,-2.59069342852766,8.24364511971601,0.00782704749591843,0.15008985813218
749,YDR522C,2.58297715617308,4.21204692583878,0.0078331076096739,0.15008985813218
3905,YNL067W,-2.48825471390538,8.45746165060772,0.0078680397248889,0.15008985813218
3534,YBR189W,-3.27063835964344,10.1497230926456,0.00786811309599202,0.15008985813218
4453,YKL156W,-1.94609828364466,7.0343699731741,0.00786975895051665,0.15008985813218
2367,YPL231W,-2.80797371534995,9.4641649938872,0.00788227836995121,0.15008985813218
4743,YEL038W,2.1438294590281,5.43614462105138,0.0079248298071235,0.15008985813218
4066,YJL191W,-1.84702680666248,6.79443052749691,0.00795270787922761,0.15008985813218
2744,YPR158W,3.61411001866187,8.21007411324933,0.00796595025407089,0.15008985813218
2503,YPL092W,-2.43808677950858,6.21613584414359,0.00796815159734356,0.15008985813218
1691,YGR142W,4.20350250648523,9.95451893624101,0.00797193459135978,0.15008985813218
5309,YIL122W,1.78555371506965,6.47130163462813,0.00797485143017175,0.15008985813218
1219,YOR301W,-2.1395547187483,5.04203256381745,0.00798181144640859,0.15008985813218
3111,YMR194W,-1.86722197536735,7.02249352966795,0.00800652685198,0.15008985813218
3798,YNL178W,-2.74667116989945,9.60691963653998,0.00806323507579334,0.15008985813218
1271,YOR355W,-2.0976521519794,7.59430040341389,0.00807346937790716,0.15008985813218
893,YOL039W,-2.48437314829818,8.38802489449841,0.00808065781312652,0.15008985813218
3479,YBR133C,-1.82987540327618,6.58900051161746,0.00811472335425125,0.15008985813218
3028,YMR116C,-3.26565449244348,9.59128014370144,0.00814247821605501,0.15008985813218
4345,YJR116W,1.84926376232079,5.77465850522662,0.0081648883354801,0.15008985813218
3419,YBR072W,2.98685612194423,9.43902077618049,0.00817916110668507,0.15008985813218
3525,YBR181C,-2.67380411533811,9.20640423092609,0.00819737137500919,0.15008985813218
4849,YER060W-A,-2.07618089495058,5.36235285597652,0.00820621068526215,0.15008985813218
3535,YBR191W,-3.11679501956936,9.31126166753052,0.00822843941129288,0.15008985813218
496,YDR259C,1.99346547396022,6.49242791558404,0.00828481672660858,0.15008985813218
1613,YGR061C,-2.71867271050372,8.96655248561335,0.00828681558132241,0.15008985813218
1741,YGR190C,-2.13531580220117,3.77868952297514,0.00829799855123842,0.15008985813218
4041,YJL218W,2.42498337714426,3.99822873359289,0.00829968386552276,0.15008985813218
4377,YJR147W,-2.26382544288364,5.42119663708619,0.00830816061388621,0.15008985813218
4325,YJR094W-A,-2.1112948708497,7.90186913388836,0.00834707595562234,0.15008985813218
264,YDR025W,-2.70687045018312,9.29693568776865,0.00836424857716563,0.15008985813218
2888,YML026C,-2.95868180894856,9.37715762937057,0.00840857852235677,0.15008985813218
2223,YLR359W,-2.5929124381554,9.53472585036845,0.00844054138308568,0.15008985813218
170,YDL075W,-2.65645276399131,9.04511934974587,0.00846428732161459,0.15008985813218
2651,YPR061C,1.91637237918698,5.5198225031685,0.00849816239878217,0.15008985813218
1028,YOR096W,-2.95669859477331,8.90951982350688,0.00852252918333237,0.15008985813218
1433,YGL126W,-1.77826007720046,5.6603616687976,0.00854441207850004,0.15008985813218
4681,YKR080W,-2.5060366725243,8.50131818327708,0.00855141661768187,0.15008985813218
33,YDL214C,2.4983033255752,5.3832388691578,0.00856400621280324,0.15008985813218
2737,YPR151C,2.12663029392534,5.20255166976185,0.00859089392409367,0.15008985813218
1797,YGR249W,1.94189149860637,4.83908787476048,0.00863374090083823,0.15008985813218
2930,snR76,-2.89039613681062,2.18286435250427,0.00864754999544687,0.15008985813218
813,YOL120C,-3.92373055680822,9.54286641566435,0.00865246653533962,0.15008985813218
1345,YGL222C,1.70506576031773,5.99942892798459,0.00865499488561028,0.15008985813218
302,YDR064W,-2.86647687102149,9.59136855206479,0.00869763457697824,0.15008985813218
4767,YEL017W,-1.95742995543803,5.78572837729386,0.00870387716800611,0.15008985813218
1425,YGL135W,-2.74866056994605,9.33520846381697,0.0087042529232807,0.15008985813218
4856,YER066C-A,2.40612733130801,2.82406261074879,0.00871110770574896,0.15008985813218
5371,YIL052C,-2.48717813966415,8.76551127824684,0.00871865681310893,0.15008985813218
4147,YJL105W,1.84659208059186,5.01242178061508,0.00872441986949037,0.15008985813218
